"분류번호","측정소명","년/월/일","회차","경도","위도","채수시각","DO(㎎/L)","BOD(㎎/L)","COD(㎎/L)","TN(㎎/L)","TP(㎎/L)","TOC(㎎/L)","SS(㎎/L)"
"3011A50","미호강6","2022/03/28","1회차","127°28'32.3""","36°42'50.4""","12:44","10.5","2.8","4.5","3.244","0.107","4.0","14.8"
"3011A70","미호강7","2022/03/28","1회차","127°22'58.9""","36°39'30.1""","13:14","10.3","3.3","5.2","3.809","0.098","4.0","17.6"
"3011A82","미호강8","2022/03/28","1회차","127°21'2.58""","36°37'22.73""","13:32","10.4","3.3","6.0","4.312","0.090","4.5","9.1"
"3001A10","가막","2022/03/28","3회차","127°31'4.1""","35°48'7.6""","11:00","12.2","1.0","3.6","3.234","0.037","1.8","3.7"
"3001A05","구량천","2022/03/28","3회차","127°36'53.72""","35°52'.65""","12:30","13.0","0.9","2.9","2.740","0.017","1.6","2.1"
"3005A25","금상천","2022/03/28","3회차","127°51'28.26""","36°15'20.36""","10:50","13.1","0.7","3.9","3.721","0.019","2.3","1.4"
"3003A30","무주남대천3","2022/03/28","3회차","127°37'12.64""","36°0'9.1""","10:30","11.6","1.3","3.6","2.909","0.019","2.0","3.0"
"3007A40","보청천3","2022/03/28","3회차","127°49'4.7""","36°22'36.72""","11:40","12.9","1.0","6.6","3.299","0.029","2.7","3.1"
"3004A05","부리","2022/03/28","3회차","127°35'36.86""","36°2'56.1""","11:40","10.8","0.8","3.7","2.242","0.013","2.2","2.6"
"3008A02","상곡천","2022/03/28","3회차","127°34'3.84""","36°13'11.72""","13:00","11.3","0.5","2.2","3.279","0.019","1.3","1.3"
"3002A40","용담","2022/03/28","3회차","127°32'7.38""","35°58'14.91""","11:20","12.2","0.8","3.5","1.181","0.009","2.1","2.2"
"3006A05","이원","2022/03/28","3회차","127°40'10.1""","36°14'25""","10:00","10.6","1.3","4.3","2.417","0.025","2.9","7.8"
"3001A30","정자천","2022/03/28","3회차","127°26'24.81""","35°51'22.74""","10:30","12.7","0.6","2.0","2.810","0.011","1.0","1.3"
"3004A40","제원2","2022/03/28","3회차","127°35'21.55""","36°6'59.03""","12:20","10.9","1.1","4.0","2.037","0.017","2.1","7.5"
"3005A30","초강2","2022/03/28","3회차","127°43'17.6""","36°13'49""","11:00","10.9","1.4","5.2","3.611","0.040","3.8","9.0"
"3008A05","추풍천","2022/03/28","3회차","127°30'35.24""","36°14'21.29""","13:00","13.6","1.0","2.9","3.566","0.023","1.6","3.2"
"3012A20","공주1","2022/03/28","4회차","127°7'27.58""","36°27'59.19""","11:40","9.9","4.5","6.8","3.812","0.076","5.0","12.3"
"3012A32","금강","2022/03/28","4회차","127°6'.1""","36°27'52.7""","11:40","10.3","4.8","7.2","3.917","0.078","5.1","11.2"
"3008A40","대청댐","2022/03/28","4회차","127°28'35.5""","36°22'16.2""","13:45","11.9","0.4","3.5","1.166","0.008","2.3","1.6"
"3012A42","부여","2022/03/28","4회차","126°56'39.9""","36°19'19.5""","10:20","11.3","3.0","6.4","3.574","0.045","4.0","6.0"
"3101A70","남원천","2022/03/29","3회차","126°46'35.94""","36°51'31.43""","11:20","9.6","6.1","10.0","8.745","0.175","8.0","22.0"
"3008A52","대청","2022/03/29","3회차","127°28'30.32""","36°28'33.27""","10:00","12.8","0.6","3.5","1.224","0.007","2.3","4.0"
"3011A53","무심천1","2022/03/29","3회차","127°30'6.27""","36°35'6.1""","11:30","11.2","2.2","5.9","2.560","0.072","3.3","21.7"
"3011A65","무심천3","2022/03/29","3회차","127°27'16.1""","36°40'30.8""","13:00","11.5","6.3","5.3","2.491","0.114","5.4","7.3"
"3011A15","미호강2","2022/03/29","3회차","127°27'41.89""","36°56'10.41""","10:50","11.3","3.5","7.4","4.752","0.227","5.1","6.4"
"3011A40","미호강5","2022/03/29","3회차","127°30'34.8""","36°46'19.7""","15:20","11.8","2.3","6.0","2.951","0.088","4.4","9.5"
"3011A84","미호강9","2022/03/29","3회차","127°18'59.57""","36°34'55.88""","10:00","10.7","5.0","7.9","5.523","0.073","5.4","11.3"
"3010A30","백천","2022/03/29","3회차","127°21'41.41""","36°31'33.81""","11:30","11.4","0.9","3.3","1.844","0.031","2.0","2.0"
"3011A78","병천천1","2022/03/29","3회차","127°19'33.72""","36°43'27.09""","12:00","11.6","2.0","5.7","4.331","0.118","3.9","5.3"
"3011A43","보강천1","2022/03/29","3회차","127°34'49.96""","36°47'12.95""","12:40","12.1","1.5","4.7","3.304","0.055","2.9","5.0"
"3011A68","석남천","2022/03/29","3회차","127°23'17.65""","36°39'34.28""","14:40","8.3","2.7","5.2","12.097","0.028","3.8","5.2"
"3011A48","성암천","2022/03/29","3회차","127°27'39.63""","36°44'42.04""","13:00","11.8","1.6","4.6","2.461","0.044","2.6","4.4"
"3010A15","세종1","2022/03/29","3회차","127°23'23.41""","36°29'44.91""","14:00","12.7","1.6","6.4","3.509","0.042","3.6","5.0"
"3011A79","용두천","2022/03/29","3회차","127°23'50.27""","36°45'28.08""","14:10","12.4","2.6","6.4","3.902","0.076","4.1","4.2"
"3008A55","용호천","2022/03/29","3회차","127°27'8.04""","36°26'53.6""","10:00","12.1","0.6","3.4","1.454","0.016","1.7","1.3"
"3009A30","유등천1","2022/03/29","3회차","127°22'20.25""","36°14'58.74""","10:10","12.8","0.5","2.2","3.408","0.007","1.1","2.0"
"3011A87","조천2","2022/03/29","3회차","127°17'58.66""","36°35'8.48""","11:00","11.6","0.6","5.5","3.678","0.044","5.7","5.6"
"3011A17","한천","2022/03/29","3회차","127°30'18.88""","36°54'42.61""","11:50","14.6","1.8","5.0","4.724","0.126","3.6","4.0"
"3009A80","갑천7","2022/03/29","5회차","127°23'59.87""","36°27'13.72""","14:10","11.4","2.3","6.7","5.658","0.077","5.2","5.0"
"3012A30","곰나루","2022/03/29","5회차","127°6'39.64""","36°28'27.75""","09:42","10.4","2.8","5.8","3.576","0.038","3.4","7.7"
"3012A40","공주2","2022/03/29","5회차","126°59'13.8""","36°20'31.3""","10:14","10.4","3.1","7.1","4.425","0.037","4.0","5.2"
"3011A97","미호강10","2022/03/29","5회차","127°19'8.29""","36°31'29.17""","12:10","10.2","4.4","7.7","5.007","0.073","5.5","9.0"
"3010A20","부강","2022/03/29","5회차","127°21'49.14""","36°30'59.78""","10:50","11.1","1.6","5.3","3.206","0.040","3.5","5.8"
"3012A60","부여1","2022/03/29","5회차","126°53'32.8""","36°16'32.6""","10:40","12.1","3.1","7.1","3.837","0.019","3.8","8.3"
"3012A70","부여2","2022/03/29","5회차","126°56'56.1""","36°14'39.1""","11:10","13.2","3.8","7.7","3.506","0.017","3.8","13.2"
"3012A80","성동","2022/03/29","5회차","127°0'12.73""","36°10'22.52""","12:34","13.3","3.8","8.4","3.656","0.022","4.7","13.5"
"3014A30","양화","2022/03/29","5회차","126°52'24.13""","36°6'27.13""","11:59","14.2","5.8","9.6","3.935","0.066","5.4","13.1"
"3011A90","월하천","2022/03/30","1회차","127°17'17.5""","36°34'14.4""","10:45","10.5","1.2","3.6","1.921","0.104","2.4","3.2"
"3014A10","강경","2022/03/30","3회차","127°0'23.9""","36°9'15.3""","14:00","11.7","2.3","7.9","3.559","0.054","6.1","20.8"
"3014A50","금강갑문","2022/03/30","3회차","126°45'10.9""","36°0'52.4""","13:30","12.2","2.1","7.6","4.214","0.039","5.0","9.0"
"3012A65","금천","2022/03/30","3회차","126°53'7.52""","36°14'53.49""","11:30","11.6","2.3","6.7","3.864","0.068","3.6","11.5"
"3014A45","길산천2","2022/03/30","3회차","126°44'23.17""","36°2'41.9""","14:10","9.6","3.4","11.8","4.519","0.151","8.1","28.0"
"3013A17","노성천1","2022/03/30","3회차","127°8'21.07""","36°18'35.24""","12:00","12.8","1.0","5.8","1.884","0.044","3.3","5.4"
"3013A05","논산천1","2022/03/30","3회차","127°15'31.02""","36°7'11.05""","10:20","11.6","0.4","1.8","2.787","0.011","1.0","1.3"
"3012A17","대교천2","2022/03/30","3회차","127°14'17.58""","36°28'26.45""","12:00","12.0","1.4","4.3","2.253","0.033","2.6","7.2"
"3012A37","목면","2022/03/30","3회차","127°0'31.9""","36°23'3.6""","12:00","10.8","2.5","6.6","3.431","0.045","4.3","5.0"
"3014A15","산북천","2022/03/30","3회차","126°56'32.99""","36°6'28.06""","12:40","9.8","7.5","16.4","7.865","0.407","9.9","54.0"
"3012A73","석성천1","2022/03/30","3회차","127°4'2.08""","36°15'40.69""","13:20","10.9","1.2","4.5","3.718","0.069","3.0","2.0"
"3012A77","석성천3","2022/03/30","3회차","126°59'47.88""","36°12'13.96""","14:20","8.4","3.6","9.5","5.058","0.191","6.6","25.2"
"3012A19","세종2","2022/03/30","3회차","127°11'46""","36°26'29.98""","11:00","10.0","1.5","6.3","3.763","0.048","4.7","5.6"
"3012A05","연기","2022/03/30","3회차","127°16'15.4""","36°28'40.7""","10:20","9.6","3.1","7.0","4.068","0.046","4.5","6.8"
"3013A15","연산천","2022/03/30","3회차","127°13'38.95""","36°14'44.46""","11:10","12.5","1.0","2.9","3.136","0.013","1.7","1.9"
"3012A08","용수천1","2022/03/30","3회차","127°16'30.81""","36°25'40.22""","09:50","11.8","0.4","2.4","2.499","0.018","1.3","2.0"
"3012A10","용수천2","2022/03/30","3회차","127°16'25.68""","36°27'31.68""","11:10","11.7","3.0","2.6","2.140","0.011","1.3","2.0"
"3012A35","유구천","2022/03/30","3회차","127°3'4.34""","36°28'5.61""","13:40","11.3","2.8","4.0","2.707","0.018","2.0","2.0"
"3012A53","정동","2022/03/30","3회차","126°55'23.9""","36°18'11.6""","13:00","11.1","2.4","7.8","3.999","0.055","5.0","10.0"
"3012A25","정안천","2022/03/30","3회차","127°7'32.07""","36°28'17.16""","12:50","10.6","1.9","4.4","3.725","0.041","2.6","6.2"
"3012A52","지천2","2022/03/30","3회차","126°54'48.92""","36°19'18.79""","10:50","11.3","1.2","4.6","3.220","0.027","2.6","8.5"
"3101A52","천안천3","2022/03/30","3회차","127°5'23""","36°46'30""","10:45","8.9","14.5","10.3","8.436","0.441","7.6","9.8"
"3013A50","논산천4","2022/03/30","5회차","127°0'38.2""","36°9'57.3""","14:00","11.7","2.3","5.1","2.094","0.048","2.9","7.2"
"3004A30","봉황천","2022/03/31","1회차","127°33'6.39""","36°6'38.12""","12:25","11.4","1.9","3.2","2.918","0.038","2.2","5.2"
"3004A50","영동","2022/03/31","1회차","127°42'27.7""","36°12'43.4""","10:45","9.9","0.9","3.0","2.262","0.005","1.9","3.5"
"3004A20","제원1","2022/03/31","1회차","127°34'.88""","36°6'39.83""","12:10","10.1","1.1","3.2","1.824","0.005","1.8","2.5"
"3302A52","고부천3","2022/03/31","3회차","126°46'46.16""","35°44'27.67""","11:30","10.0","4.1","10.9","6.092","0.092","7.7","9.6"
"3302A65","원평천3","2022/03/31","3회차","126°47'47.6""","35°46'50.1""","12:20","11.0","4.5","11.3","6.822","0.087","8.3","13.2"
"3301A20","전주","2022/03/31","3회차","127°5'59.1""","35°53'46.7""","10:30","11.1","1.4","4.1","2.853","0.096","2.4","7.6"
"3301A40","전주천7","2022/03/31","3회차","127°5'26.1""","35°52'59.1""","11:10","9.3","1.9","8.0","9.410","0.051","5.6","4.4"
"3302A35","정읍천4","2022/03/31","3회차","126°51'49.2""","35°40'45.67""","12:30","10.2","2.3","6.7","4.604","0.054","4.5","15.5"
"3301A60","탑천","2022/03/31","3회차","126°51'23.7""","35°55'30.3""","14:15","9.5","6.1","14.9","9.581","0.196","8.7","31.0"
"3101A60","곡교천2","2022/03/31","5회차","126°56'2.2""","36°49'17.9""","12:10","7.0","7.1","9.5","7.753","0.163","6.9","8.8"
"3301A55","김제","2022/03/31","5회차","126°57'24""","35°54'24.5""","13:20","9.7","1.0","7.0","5.462","0.068","5.2","18.2"
"3302A40","동진강3","2022/03/31","5회차","126°49'2.7""","35°43'2.9""","10:50","10.7","2.3","7.3","4.326","0.072","4.2","13.3"
"3006A10","옥천","2022/03/31","5회차","127°38'44.8""","36°16'59.6""","10:22","10.3","1.2","3.7","2.645","0.016","2.3","3.2"
"3008A60","현도","2022/03/31","5회차","127°27'9.78""","36°26'56.95""","09:35","11.6","0.7","3.5","1.196","0.004","2.2","0.6"
"3203A40","웅천천2","2022/04/01","1회차","126°35'46.6""","36°13'29.3""","12:10","11.0","1.6","3.9","1.807","0.022","2.1","4.2"
"3009A80","갑천7","2022/04/04","1회차","127°23'59.87""","36°27'13.72""","12:00","10.5","2.3","7.6","6.494","0.078","5.1","5.4"
"3012A20","공주1","2022/04/04","1회차","127°7'27.58""","36°27'59.19""","11:10","12.9","3.7","7.1","3.562","0.046","4.2","8.5"
"3012A32","금강","2022/04/04","1회차","127°6'.1""","36°27'52.7""","12:30","12.5","3.7","6.6","3.516","0.045","4.5","9.3"
"3008A40","대청댐","2022/04/04","1회차","127°28'35.5""","36°22'16.2""","13:35","11.7","0.3","3.5","1.180","0.005","2.4","1.0"
"3003A10","무주남대천1","2022/04/04","1회차","127°40'2.5""","36°0'23.8""","14:45","10.9","1.0","2.5","2.240","정량한계미만","0.5","1.0"
"3003A20","무주남대천2","2022/04/04","1회차","127°37'27.9""","36°0'10.9""","14:33","12.0","1.2","3.4","2.374","0.009","0.6","2.4"
"3101A25","무한천2","2022/04/04","1회차","126°49'49.7""","36°43'59.2""","14:10","17.6","8.2","8.2","4.004","0.028","4.5","8.6"
"3011A97","미호강10","2022/04/04","1회차","127°19'8.29""","36°31'29.17""","11:00","9.4","4.8","8.2","4.872","0.061","5.5","8.2"
"3303A10","백천내","2022/04/04","1회차","126°36'36.5""","35°39'17.1""","14:00","10.5","0.7","2.4","2.946","0.008","1.4","0.8"
"3011A80","병천천2","2022/04/04","1회차","127°20'53.3""","36°38'24.6""","09:41","10.6","2.4","5.7","4.399","0.042","3.3","4.2"
"3010A20","부강","2022/04/04","1회차","127°21'49.14""","36°30'59.78""","11:30","11.6","1.3","5.8","3.495","0.037","3.7","3.4"
"3012A42","부여","2022/04/04","1회차","126°56'39.9""","36°19'19.5""","10:50","15.9","4.9","7.6","3.359","0.041","5.5","8.3"
"3101A45","삼용천","2022/04/04","1회차","127°9'11.04""","36°47'52.98""","12:30","12.0","1.9","5.4","4.552","0.030","2.6","5.0"
"3301A30","삼천1","2022/04/04","1회차","127°7'4.92""","35°46'21.37""","14:45","12.0","1.0","3.6","1.896","0.009","1.9","3.6"
"3301A35","삼천2","2022/04/04","1회차","127°6'43.22""","35°48'49""","14:20","12.6","1.3","4.1","1.877","0.005","2.1","7.8"
"3301A37","삼천3","2022/04/04","1회차","127°6'21.83""","35°50'8.93""","12:50","10.9","1.8","4.1","1.918","0.018","2.4","4.8"
"3005A27","석천","2022/04/04","1회차","127°54'45.5""","36°16'58.5""","11:06","12.5","1.0","3.3","4.558","0.022","2.8","4.4"
"3004A60","영동천1","2022/04/04","1회차","127°46'28""","36°10'25.9""","12:04","14.4","0.8","2.2","3.015","0.010","1.7","1.7"
"3004A70","영동천2","2022/04/04","1회차","127°43'.84""","36°12'37.44""","13:03","12.6","1.1","3.6","4.239","0.018","2.4","3.0"
"3006A10","옥천","2022/04/04","1회차","127°38'44.8""","36°16'59.6""","10:54","10.5","1.2","3.6","1.980","0.013","1.9","2.3"
"3101A55","온천천","2022/04/04","1회차","126°59'31.56""","36°47'45.24""","13:45","8.5","4.4","4.4","3.331","0.178","4.4","1.4"
"3002A50","용포","2022/04/04","1회차","127°37'.9""","35°59'26.4""","14:30","10.7","0.9","3.5","1.442","0.003","1.4","1.1"
"3101A40","원성천","2022/04/04","1회차","127°9'11.88""","36°48'1.44""","12:40","11.7","9.0","9.8","11.450","0.142","4.5","2.4"
"3301A25","전주천1","2022/04/04","1회차","127°10'13.75""","35°48'7.28""","10:35","11.8","0.5","1.7","3.399","0.004","0.9","0.5"
"3101A35","천안천1","2022/04/04","1회차","127°8'46.27""","36°47'57.12""","13:00","13.9","4.5","8.6","9.507","0.139","4.1","4.2"
"3101A50","천안천2","2022/04/04","1회차","127°6'48.36""","36°46'51.62""","13:20","9.4","9.8","11.9","10.704","0.172","5.7","3.4"
"3005A20","초강1","2022/04/04","1회차","127°55'55.8""","36°12'20.1""","11:37","11.5","0.7","2.5","2.528","0.079","1.7","1.3"
"3005A10","추풍령천","2022/04/04","1회차","127°56'14.7""","36°13'13.7""","11:26","14.0","1.0","4.8","2.832","0.020","2.4","1.5"
"3008A60","현도","2022/04/04","1회차","127°27'9.78""","36°26'56.95""","09:38","11.3","0.6","3.1","1.177","0.005","1.9","0.8"
"3302A45","고부천1","2022/04/05","1회차","126°45'35.9""","35°39'32.5""","11:50","11.3","4.0","11.1","9.653","0.186","6.9","31.6"
"3302A50","고부천2","2022/04/05","1회차","126°47'15.9""","35°43'38.9""","11:20","10.6","4.0","9.4","5.383","0.157","4.6","16.0"
"3101A30","곡교천1","2022/04/05","1회차","127°7'36.85""","36°45'8.02""","13:46","11.6","2.1","4.5","3.018","0.033","2.5","3.9"
"3101A60","곡교천2","2022/04/05","1회차","126°56'2.2""","36°49'17.9""","11:00","8.2","8.8","8.8","8.636","0.167","5.5","11.2"
"3203A10","광천천","2022/04/05","1회차","126°38'32.28""","36°30'43.56""","15:10","10.2","6.6","24.6","20.930","0.035","9.3","5.2"
"3014A40","길산천1","2022/04/05","1회차","126°43'50.96""","36°4'28.9""","12:10","9.6","4.1","5.9","1.648","0.040","3.4","18.6"
"3301A55","김제","2022/04/05","1회차","126°57'24""","35°54'24.5""","13:30","11.5","5.4","9.4","7.037","0.124","5.9","25.5"
"3013A50","논산천4","2022/04/05","1회차","127°0'38.2""","36°9'57.3""","12:00","12.3","2.6","7.8","3.036","0.068","4.0","12.2"
"3203A20","대천천","2022/04/05","1회차","126°35'55.3""","36°20'48.1""","14:20","10.6","3.6","4.7","2.461","0.028","2.5","3.2"
"3302A40","동진강3","2022/04/05","1회차","126°49'2.7""","35°43'2.9""","13:40","11.6","4.2","9.6","3.673","0.060","4.9","13.5"
"3011A60","무심천2","2022/04/05","1회차","127°29'1.82""","36°38'8.85""","13:13","15.0","2.6","4.9","1.537","0.024","2.6","9.3"
"3101A20","무한천1","2022/04/05","1회차","126°47'9.54""","36°34'7.72""","10:20","10.1","2.4","4.6","1.668","0.016","2.7","2.6"
"3007A10","보청천1","2022/04/05","1회차","127°40'39.8""","36°32'32""","10:57","11.4","0.5","1.9","3.747","0.005","1.4","1.5"
"3007A20","보청천2","2022/04/05","1회차","127°43'26.8""","36°28'54.8""","11:13","13.7","0.9","1.8","2.906","0.009","1.6","5.3"
"3007A35","삼가천","2022/04/05","1회차","127°48'42.2""","36°26'14""","11:30","11.8","0.9","2.2","3.307","0.006","1.5","1.9"
"3101A05","삽교천1","2022/04/05","1회차","126°43'52.1""","36°41'12.2""","10:40","10.9","3.0","5.1","3.989","0.124","3.1","15.1"
"3101A10","삽교천2","2022/04/05","1회차","126°45'17.57""","36°44'9.85""","11:00","10.8","3.5","6.3","3.876","0.113","3.2","13.5"
"3101A15","삽교천3","2022/04/05","1회차","126°48'53.6""","36°46'26.7""","11:20","14.9","8.6","6.6","4.479","0.154","6.4","16.4"
"3008A10","옥천천","2022/04/05","1회차","127°33'17.4""","36°19'42.2""","14:00","14.0","2.7","2.4","2.981","0.017","1.7","4.0"
"3302A07","용호천","2022/04/05","1회차","126°53'35.6""","35°40'47.6""","10:40","9.6","1.7","6.3","2.244","0.040","3.4","9.3"
"3012A55","은산천","2022/04/05","1회차","126°52'17.5""","36°17'44.5""","11:25","10.0","1.5","3.9","2.019","0.048","1.9","1.8"
"3302A25","정읍천1","2022/04/05","1회차","126°52'22.8""","35°33'1.9""","13:10","11.4","0.4","3.1","1.872","0.005","1.2","1.5"
"3302A30","정읍천2","2022/04/05","1회차","126°50'20.4""","35°34'12""","13:40","13.9","0.7","3.4","2.386","0.007","1.4","1.3"
"3302A33","정읍천3","2022/04/05","1회차","126°49'38.6""","35°35'2.8""","12:20","10.9","1.4","4.5","2.737","0.035","2.2","6.0"
"3012A50","지천1","2022/04/05","1회차","126°51'31.9""","36°19'33.9""","11:15","10.1","1.3","3.5","2.021","0.006","1.9","1.2"
"3001A20","진안천","2022/04/05","1회차","127°27'16.4""","35°48'39.6""","15:20","11.5","2.1","3.2","2.814","0.041","2.6","2.7"
"3302A32","천원천","2022/04/05","1회차","126°49'38.6""","35°34'15.6""","12:40","11.6","1.4","4.8","3.146","0.018","2.2","7.7"
"3203A50","판교천","2022/04/05","1회차","126°40'43.68""","36°5'30.12""","13:35","9.6","1.4","4.6","1.226","0.034","2.7","9.8"
"3008A50","품곡천","2022/04/05","1회차","127°31'32.9""","36°30'48.8""","10:00","12.9","0.8","1.7","2.980","0.005","1.4","0.5"
"3007A30","항건천","2022/04/05","1회차","127°41'17""","36°28'48.5""","10:42","11.6","0.7","3.4","2.949","0.011","2.4","0.6"
"3008A20","회인천","2022/04/05","1회차","127°25'55.5""","36°31'22.27""","10:20","12.3","0.6","1.7","3.220","0.002","1.4","1.4"
"3013A20","노성천2","2022/04/06","1회차","127°5'37.04""","36°13'8.6""","14:20","11.8","0.7","4.6","0.970","0.018","1.9","3.2"
"3013A10","논산천2","2022/04/06","1회차","127°12'9.59""","36°10'28.47""","13:10","13.2","0.6","2.9","2.479","0.009","1.5","1.0"
"3013A30","논산천3","2022/04/06","1회차","127°4'49.8""","36°12'35.44""","14:07","11.2","0.9","4.1","1.040","0.006","2.0","6.4"
"3009A05","두계천","2022/04/06","1회차","127°15'13.7""","36°16'51.9""","11:52","10.8","0.4","3.1","1.275","0.014","1.4","1.6"
"3301A54","마산천","2022/04/06","1회차","126°59'59.6""","35°52'55.9""","11:50","12.2","5.6","12.3","8.502","0.348","5.1","56.5"
"3013A40","방축천","2022/04/06","1회차","127°3'12.67""","36°10'22.65""","13:55","16.8","3.8","9.2","3.148","0.048","6.1","7.0"
"3011A45","보강천2","2022/04/06","1회차","127°34'20.86""","36°47'1.91""","10:04","12.8","2.2","4.4","3.385","0.046","2.5","6.2"
"3012A75","석성천2","2022/04/06","1회차","127°1'52.89""","36°14'6.46""","14:31","10.8","1.5","6.2","4.439","0.157","3.3","14.0"
"3301A10","소양천1","2022/04/06","1회차","127°13'26.42""","35°51'11.74""","14:30","10.3","0.5","2.2","3.757","0.003","1.0","1.9"
"3301A15","소양천2","2022/04/06","1회차","127°9'25.45""","35°52'30.33""","13:40","10.6","1.2","3.4","3.802","0.010","1.6","3.2"
"3013A60","수철천","2022/04/06","1회차","127°5'37.8""","36°6'3.72""","13:32","10.7","9.3","12.0","9.918","0.697","6.3","3.2"
"3301A57","용암천","2022/04/06","1회차","126°56'20.5""","35°52'34""","11:00","13.1","28.7","20.1","15.460","0.359","14.3","20.0"
"3012A30","곰나루","2022/04/07","1회차","127°6'39.64""","36°28'27.75""","09:45","11.0","3.8","7.3","3.588","0.091","4.1","10.7"
"3012A40","공주2","2022/04/07","1회차","126°59'13.8""","36°20'31.3""","10:21","12.5","4.4","7.6","3.480","0.043","4.6","8.2"
"3201A10","당진천1","2022/04/07","1회차","126°37'28""","36°53'48.7""","11:15","15.2","0.3","4.3","1.379","0.021","1.9","1.4"
"3202A60","도당천","2022/04/07","1회차","126°31'8.76""","36°44'8.16""","13:35","9.8","1.7","5.7","2.571","0.010","2.3","6.6"
"3302A05","동진강1","2022/04/07","1회차","126°58'42.1""","35°36'57.9""","09:47","10.9","0.6","2.7","1.750","0.007","1.0","1.3"
"3302A10","동진강2","2022/04/07","1회차","126°52'4.23""","35°40'58.97""","10:10","10.2","1.4","4.7","2.251","0.015","1.8","13.8"
"3202A30","둔당천","2022/04/07","1회차","126°25'48.66""","36°45'39.39""","13:10","10.3","1.2","6.7","3.137","0.042","2.7","2.4"
"3011A25","백곡천1","2022/04/07","1회차","127°22'47.6""","36°52'52.4""","13:52","12.0","1.4","2.4","3.309","0.013","2.3","2.3"
"3011A30","백곡천2","2022/04/07","1회차","127°27'41.39""","36°51'16.3""","14:12","11.9","1.9","3.9","2.062","0.022","2.4","7.8"
"3012A60","부여1","2022/04/07","1회차","126°53'32.8""","36°16'32.6""","10:45","12.4","3.8","6.6","3.347","0.039","4.3","8.7"
"3012A70","부여2","2022/04/07","1회차","126°56'56.1""","36°14'39.1""","11:05","13.1","3.3","6.9","3.152","0.036","4.2","9.6"
"3012A80","성동","2022/04/07","1회차","127°0'12.73""","36°10'22.52""","12:50","13.3","6.6","8.0","4.087","0.217","4.8","13.0"
"3302A70","신평천","2022/04/07","1회차","126°48'19.2""","35°48'3""","10:01","12.4","6.7","15.0","10.808","0.055","8.1","18.4"
"3014A30","양화","2022/04/07","1회차","126°52'24.13""","36°6'27.13""","12:15","12.4","4.7","8.0","2.990","0.033","4.8","9.5"
"3202A80","와룡천","2022/04/07","1회차","126°32'59""","36°36'1.1""","14:00","9.9","0.6","4.3","3.842","0.028","2.0","3.0"
"3302A55","원평천1","2022/04/07","1회차","126°55'6.9""","35°44'48.3""","10:25","10.7","2.8","7.2","1.842","0.013","3.1","22.1"
"3302A60","원평천2","2022/04/07","1회차","126°48'40.3""","35°46'3.2""","09:49","11.6","5.3","10.8","8.047","0.047","5.7","11.0"
"3202A20","장검천","2022/04/07","1회차","126°23'23.64""","36°43'16.32""","13:00","12.3","2.0","6.7","8.610","0.147","3.2","2.8"
"3202A50","청지천","2022/04/07","1회차","126°28'31.8""","36°46'4.08""","13:25","8.9","3.0","5.8","3.523","0.039","2.8","0.8"
"3011A35","초평천","2022/04/07","1회차","127°31'17.6""","36°50'42.5""","14:23","11.1","1.5","3.9","2.048","0.008","1.9","2.6"
"3011A10","칠장천","2022/04/07","1회차","127°27'9.37""","36°58'16.91""","12:35","11.6","2.3","5.4","5.097","0.054","4.2","12.2"
"3202A10","태안천","2022/04/07","1회차","126°19'43.38""","36°44'22.91""","12:00","13.8","6.8","4.3","8.321","0.740","4.6","3.6"
"3009A10","갑천1","2022/04/11","1회차","128°24'57.7""","35°6'24""","10:20","9.7","1.7","4.9","0.996","0.018","2.7","1.2"
"3009A15","갑천2","2022/04/11","1회차","127°21'29.2""","36°18'22.1""","11:12","9.3","1.5","4.7","2.232","0.025","2.2","3.0"
"3009A20","갑천3","2022/04/11","1회차","127°20'58.92""","36°21'5.4""","09:39","8.8","1.6","3.7","2.074","0.033","2.3","3.8"
"3009A25","갑천4","2022/04/11","1회차","127°22'45.9""","36°22'25.3""","09:20","8.4","1.7","4.5","1.920","0.033","2.3","3.6"
"3009A65","갑천5","2022/04/11","1회차","127°24'43.9""","36°24'17.2""","13:29","9.0","4.0","9.1","8.455","0.122","5.7","3.6"
"3009A70","갑천6","2022/04/11","1회차","127°23'31""","36°26'10.6""","13:53","11.6","3.2","7.5","8.264","0.102","5.5","3.2"
"3301A05","고산","2022/04/11","1회차","127°13'1.5""","35°58'27.7""","09:53","10.3","0.8","3.6","2.080","0.004","1.3","1.5"
"3009A45","대전천1","2022/04/11","1회차","127°27'23.9""","36°17'50""","11:16","12.4","1.0","4.6","3.507","0.012","1.7","3.0"
"3009A50","대전천2","2022/04/11","1회차","127°26'21.9""","36°18'54.1""","11:57","11.3","1.8","3.6","3.118","0.018","2.2","4.4"
"3009A55","대전천3","2022/04/11","1회차","127°25'31.45""","36°19'58.46""","13:09","12.3","2.0","6.0","3.326","0.053","2.2","5.4"
"3009A60","대전천4","2022/04/11","1회차","127°25'5.95""","36°20'20.66""","13:16","9.9","2.9","5.7","3.272","0.118","3.0","2.6"
"3008A52","대청","2022/04/11","1회차","127°28'30.32""","36°28'33.27""","10:30","12.5","0.7","4.1","1.266","0.007","2.4","1.5"
"3011A53","무심천1","2022/04/11","1회차","127°30'6.27""","36°35'6.1""","11:30","13.4","2.2","5.8","1.539","0.087","2.8","9.9"
