"분류번호","측정소명","년/월/일","회차","경도","위도","채수시각","DO(㎎/L)","BOD(㎎/L)","COD(㎎/L)","TN(㎎/L)","TP(㎎/L)","TOC(㎎/L)","SS(㎎/L)"
"3008A05","추풍천","2019/02/11","1회차","127°30'35.24""","36°14'21.29""","12:10","16.7","0.3","2.0","4.988","0.056","0.9","2.4"
"3202A10","태안천","2019/02/11","1회차","126°19'43.38""","36°44'22.91""","11:30","9.1","6.6","8.8","10.692","0.754","5.1","10.0"
"3012A20","공주1","2019/02/11","2회차","127°7'27.58""","36°27'59.19""","10:20","14.3","1.3","6.8","5.395","0.036","4.3","3.5"
"3012A32","금강","2019/02/11","2회차","127°6'.1""","36°27'52.7""","10:20","14.9","1.0","6.2","5.318","0.084","4.1","2.3"
"3008A40","대청댐","2019/02/11","2회차","127°28'35.5""","36°22'16.2""","14:25","12.3","0.3","4.7","1.463","0.021","2.7","1.0"
"3011A60","무심천2","2019/02/11","2회차","127°29'1.82""","36°38'8.85""","14:28","16.2","1.5","3.8","2.442","0.049","2.0","4.0"
"3011A80","병천천2","2019/02/11","2회차","127°20'53.3""","36°38'24.6""","15:13","14.4","3.0","5.2","3.956","0.040","2.4","2.1"
"3011A45","보강천2","2019/02/11","2회차","127°34'20.86""","36°47'1.91""","13:46","13.4","1.1","3.4","3.257","0.080","1.7","1.7"
"3012A42","부여","2019/02/11","2회차","126°56'39.9""","36°19'19.5""","10:40","11.3","2.4","7.6","5.536","0.053","4.8","4.1"
"3302A45","고부천1","2019/02/12","1회차","126°45'35.9""","35°39'32.5""","11:40","13.9","2.1","7.8","4.954","0.202","4.2","41.6"
"3302A50","고부천2","2019/02/12","1회차","126°47'15.9""","35°43'38.9""","11:20","14.2","2.5","9.1","5.126","0.185","4.8","30.8"
"3301A05","고산","2019/02/12","1회차","127°13'1.5""","35°58'27.7""","14:05","13.8","0.8","4.5","2.511","0.006","2.0","1.0"
"3012A15","대교천1","2019/02/12","1회차","127°12'31.7""","36°29'58.8""","10:00","10.7","1.0","2.7","2.934","0.057","1.5","16.0"
"3008A52","대청","2019/02/12","1회차","127°28'30.32""","36°28'33.27""","10:30","11.1","0.4","4.0","1.641","0.044","2.5","0.7"
"3011A53","무심천1","2019/02/12","1회차","127°30'6.27""","36°35'6.1""","09:50","12.8","1.0","3.5","2.941","0.089","2.0","3.4"
"3011A65","무심천3","2019/02/12","1회차","127°27'16.1""","36°40'30.8""","11:00","13.4","2.1","4.3","2.610","0.106","3.1","4.4"
"3101A25","무한천2","2019/02/12","1회차","126°49'49.7""","36°43'59.2""","13:40","12.3","0.5","3.9","3.627","0.058","2.6","0.8"
"3011A15","미호강2","2019/02/12","1회차","127°27'41.89""","36°56'10.41""","10:30","13.5","3.6","5.8","6.183","0.134","3.9","5.8"
"3011A40","미호강5","2019/02/12","1회차","127°30'34.8""","36°46'19.7""","14:00","14.1","1.5","4.8","4.590","0.079","3.1","3.9"
"3011A84","미호강9","2019/02/12","1회차","127°18'59.57""","36°34'55.88""","11:50","12.2","3.0","7.6","8.047","0.076","5.5","4.6"
"3010A30","백천","2019/02/12","1회차","127°21'41.41""","36°31'33.81""","12:10","15.0","1.1","2.5","3.101","0.076","2.1","21.7"
"3011A78","병천천1","2019/02/12","1회차","127°19'33.72""","36°43'27.09""","10:20","11.6","2.2","5.5","4.793","0.159","3.7","3.9"
"3011A43","보강천1","2019/02/12","1회차","127°34'49.96""","36°47'12.95""","12:10","12.8","0.6","3.1","3.260","0.067","1.9","2.0"
"3007A50","보청천4","2019/02/12","1회차","127°41'25.4""","36°17'36.8""","10:30","13.5","1.4","3.6","2.308","0.014","1.5","0.9"
"3301A45","삼례","2019/02/12","1회차","127°4'3.2""","35°53'54.4""","14:31","14.7","4.0","11.5","9.776","0.131","6.1","7.6"
"3101A45","삼용천","2019/02/12","1회차","127°9'11.04""","36°47'52.98""","12:00","11.6","0.4","3.9","3.783","0.068","2.6","0.4"
"3011A68","석남천","2019/02/12","1회차","127°23'17.65""","36°39'34.28""","11:50","10.1","3.8","5.7","7.841","0.057","4.6","3.4"
"3011A48","성암천","2019/02/12","1회차","127°27'39.63""","36°44'42.04""","13:10","12.8","1.9","4.2","2.922","0.064","2.4","3.4"
"3010A15","세종1","2019/02/12","1회차","127°23'23.41""","36°29'44.91""","14:30","13.1","1.8","6.1","5.208","0.057","3.9","2.3"
"3101A55","온천천","2019/02/12","1회차","126°59'31.56""","36°47'45.24""","13:20","8.1","4.2","20.7","5.332","0.155","13.2","18.8"
"3011A79","용두천","2019/02/12","1회차","127°23'50.27""","36°45'28.08""","14:00","13.9","1.8","4.6","4.189","0.103","2.6","6.6"
"3302A07","용호천","2019/02/12","1회차","126°53'35.6""","35°40'47.6""","15:15","13.1","3.7","12.5","4.767","0.314","3.3","20.0"
"3008A55","용호천","2019/02/12","1회차","127°27'8.04""","36°26'53.6""","10:00","15.3","0.3","2.3","1.892","0.059","1.2","1.1"
"3006A20","우산","2019/02/12","1회차","127°40'27.2""","36°16'39.8""","10:20","13.5","1.2","3.7","2.617","0.010","2.2","0.7"
"3101A40","원성천","2019/02/12","1회차","127°9'11.88""","36°48'1.44""","12:05","11.4","0.7","6.1","5.036","0.147","4.3","6.4"
"3009A30","유등천1","2019/02/12","1회차","127°22'20.25""","36°14'58.74""","10:00","13.8","0.5","1.9","2.943","0.044","0.9","0.8"
"3301A51","익산천1","2019/02/12","1회차","127°2'6.9""","35°55'29.7""","15:07","15.5","1.5","4.9","4.302","0.127","2.8","7.0"
"3301A52","익산천2","2019/02/12","1회차","127°1'57.9""","35°55'8.8""","15:03","15.3","1.6","5.7","4.129","0.143","3.2","4.9"
"3301A53","익산천3","2019/02/12","1회차","127°1'47.6""","35°54'9.2""","14:46","14.9","1.7","5.4","3.960","0.093","3.0","5.3"
"3302A25","정읍천1","2019/02/12","1회차","126°52'22.8""","35°33'1.9""","13:45","14.1","0.5","1.9","1.228","0.019","1.1","1.0"
"3302A30","정읍천2","2019/02/12","1회차","126°50'20.4""","35°34'12""","12:30","14.1","0.7","2.4","1.313","0.016","1.3","2.2"
"3302A33","정읍천3","2019/02/12","1회차","126°49'38.6""","35°35'2.8""","11:45","13.6","0.7","2.9","2.373","0.032","1.6","2.5"
"3011A85","조천1","2019/02/12","1회차","127°18'20.9""","36°36'11.8""","10:30","11.1","1.2","3.2","2.449","0.037","1.5","7.6"
"3011A87","조천2","2019/02/12","1회차","127°17'58.66""","36°35'8.48""","11:10","12.8","1.4","4.3","4.849","0.056","2.7","3.3"
"3101A35","천안천1","2019/02/12","1회차","127°8'46.27""","36°47'57.12""","12:11","9.4","2.7","5.9","4.158","0.147","4.1","1.6"
"3101A50","천안천2","2019/02/12","1회차","127°6'48.36""","36°46'51.62""","12:20","7.6","14.7","18.7","9.194","0.335","6.1","10.8"
"3302A32","천원천","2019/02/12","1회차","126°49'38.6""","35°34'15.6""","12:10","13.5","0.8","3.0","2.579","0.032","1.6","5.3"
"3011A17","한천","2019/02/12","1회차","127°30'18.88""","36°54'42.61""","11:10","14.4","1.6","4.1","6.769","0.168","2.6","2.6"
"3009A80","갑천7","2019/02/12","2회차","127°23'59.87""","36°27'13.72""","14:00","10.9","5.7","9.2","9.147","0.083","7.1","9.2"
"3101A60","곡교천2","2019/02/12","2회차","126°56'2.2""","36°49'17.9""","12:00","11.6","4.8","10.4","9.360","0.384","7.2","4.0"
"3011A97","미호강10","2019/02/12","2회차","127°19'8.29""","36°31'29.17""","12:40","11.9","3.2","7.2","7.400","0.066","5.3","4.1"
"3010A20","부강","2019/02/12","2회차","127°21'49.14""","36°30'59.78""","11:30","13.2","1.6","6.0","4.842","0.074","4.0","2.1"
"3006A10","옥천","2019/02/12","2회차","127°38'44.8""","36°16'59.6""","10:42","13.4","1.3","4.2","3.124","0.010","2.7","0.9"
"3008A60","현도","2019/02/12","2회차","127°27'9.78""","36°26'56.95""","11:40","12.2","1.1","4.8","1.511","0.011","2.8","2.3"
"3014A10","강경","2019/02/13","1회차","127°0'23.9""","36°9'15.3""","11:00","13.9","2.0","6.2","5.322","0.058","4.3","6.3"
"3101A30","곡교천1","2019/02/13","1회차","127°7'36.85""","36°45'8.02""","12:16","13.1","1.6","3.7","4.340","0.030","1.8","1.9"
"3203A10","광천천","2019/02/13","1회차","126°38'32.28""","36°30'43.56""","12:40","12.2","2.1","20.5","12.475","0.165","6.6","2.8"
"3014A50","금강갑문","2019/02/13","1회차","126°45'10.9""","36°0'52.4""","13:00","15.9","4.2","8.3","4.936","0.066","5.9","16.0"
"3012A65","금천","2019/02/13","1회차","126°53'7.52""","36°14'53.49""","13:40","13.0","1.7","4.0","3.440","0.169","2.3","10.8"
"3014A40","길산천1","2019/02/13","1회차","126°43'50.96""","36°4'28.9""","10:40","13.0","1.0","3.6","1.717","0.043","2.5","12.4"
"3014A45","길산천2","2019/02/13","1회차","126°44'23.17""","36°2'41.9""","14:00","13.6","2.0","8.7","2.309","0.092","3.8","24.8"
"3012A17","대교천2","2019/02/13","1회차","127°14'17.58""","36°28'26.45""","12:00","14.1","1.2","3.3","3.111","0.072","2.3","1.8"
"3203A20","대천천","2019/02/13","1회차","126°35'55.3""","36°20'48.1""","11:25","14.1","0.4","3.7","1.097","0.035","2.2","0.4"
"3012A37","목면","2019/02/13","1회차","127°0'31.9""","36°23'3.6""","12:00","14.4","1.3","5.5","5.386","0.049","3.9","2.2"
"3101A20","무한천1","2019/02/13","1회차","126°47'9.54""","36°34'7.72""","09:30","13.8","1.0","3.7","2.697","0.043","2.0","2.4"
"3014A15","산북천","2019/02/13","1회차","126°56'32.99""","36°6'28.06""","12:00","12.9","5.0","11.1","12.752","0.728","7.0","26.1"
"3012A73","석성천1","2019/02/13","1회차","127°4'2.08""","36°15'40.69""","11:00","14.3","0.8","3.3","4.085","0.089","1.9","5.0"
"3012A77","석성천3","2019/02/13","1회차","126°59'47.88""","36°12'13.96""","10:10","14.6","2.3","5.1","5.020","0.142","2.8","9.6"
"3012A19","세종2","2019/02/13","1회차","127°11'46""","36°26'29.98""","11:00","13.1","1.4","6.4","5.742","0.050","4.1","2.5"
"3012A08","용수천1","2019/02/13","1회차","127°16'30.81""","36°25'40.22""","10:00","14.0","0.3","2.1","2.275","0.017","1.1","0.8"
"3012A10","용수천2","2019/02/13","1회차","127°16'25.68""","36°27'31.68""","10:50","14.4","0.5","2.1","1.980","0.026","1.2","0.8"
"3012A35","유구천","2019/02/13","1회차","127°3'4.34""","36°28'5.61""","10:40","12.8","0.5","2.3","3.136","0.029","1.2","1.5"
"3012A55","은산천","2019/02/13","1회차","126°52'17.5""","36°17'44.5""","10:15","12.9","0.4","2.9","2.355","0.039","1.6","0.8"
"3012A53","정동","2019/02/13","1회차","126°55'23.9""","36°18'11.6""","13:00","13.8","3.5","7.1","5.148","0.080","5.2","6.5"
"3012A25","정안천","2019/02/13","1회차","127°7'32.07""","36°28'17.16""","10:00","10.7","2.2","5.4","5.383","0.114","2.4","5.5"
"3012A50","지천1","2019/02/13","1회차","126°51'31.9""","36°19'33.9""","10:10","14.3","0.6","2.9","2.350","0.028","1.7","4.4"
"3012A52","지천2","2019/02/13","1회차","126°54'48.92""","36°19'18.79""","12:20","13.3","0.7","3.4","2.878","0.029","1.9","2.0"
"3203A50","판교천","2019/02/13","1회차","126°40'43.68""","36°5'30.12""","11:00","13.1","0.7","3.9","1.630","0.046","2.5","1.2"
"3013A50","논산천4","2019/02/13","2회차","127°0'38.2""","36°9'57.3""","10:00","13.9","2.1","3.7","2.742","0.053","2.1","2.2"
"3007A10","보청천1","2019/02/13","2회차","127°40'39.8""","36°32'32""","11:16","13.3","1.5","2.0","2.044","0.015","1.3","0.3"
"3007A20","보청천2","2019/02/13","2회차","127°43'26.8""","36°28'54.8""","11:37","13.7","1.0","1.6","1.994","0.009","0.7","1.6"
"3007A35","삼가천","2019/02/13","2회차","127°48'42.2""","36°26'14""","12:59","14.0","0.6","1.2","2.108","0.015","0.7","0.4"
"3012A05","연기","2019/02/13","2회차","127°16'15.4""","36°28'40.7""","10:00","13.6","2.3","6.2","6.077","0.065","4.3","4.4"
"3008A50","품곡천","2019/02/13","2회차","127°31'32.9""","36°30'48.8""","10:05","14.7","0.6","1.6","2.078","0.009","0.8","0.2"
"3007A30","항건천","2019/02/13","2회차","127°41'17""","36°28'48.5""","10:53","13.8","0.6","1.6","2.408","0.009","0.8","0.4"
"3008A20","회인천","2019/02/13","2회차","127°25'55.5""","36°31'22.27""","10:30","14.9","0.7","2.0","3.085","0.008","0.6","0.3"
"3302A52","고부천3","2019/02/14","1회차","126°46'46.16""","35°44'27.67""","11:00","15.7","2.9","9.0","4.592","0.105","6.4","22.9"
"3013A17","노성천1","2019/02/14","1회차","127°8'21.07""","36°18'35.24""","11:00","13.6","0.3","1.6","3.672","0.070","1.0","1.3"
"3013A05","논산천1","2019/02/14","1회차","127°15'31.02""","36°7'11.05""","13:10","12.8","0.3","1.5","2.180","0.031","0.8","1.4"
"3101A05","삽교천1","2019/02/14","1회차","126°43'52.1""","36°41'12.2""","11:06","13.6","1.7","5.0","6.550","0.080","2.5","2.5"
"3101A10","삽교천2","2019/02/14","1회차","126°45'17.57""","36°44'9.85""","11:18","13.9","2.0","4.8","6.584","0.080","2.4","3.3"
"3101A15","삽교천3","2019/02/14","1회차","126°48'53.6""","36°46'26.7""","11:36","14.0","2.8","5.3","6.522","0.119","3.5","6.7"
"3013A15","연산천","2019/02/14","1회차","127°13'38.95""","36°14'44.46""","10:00","12.4","0.3","1.8","3.041","0.038","1.0","4.8"
"3302A65","원평천3","2019/02/14","1회차","126°47'47.6""","35°46'50.1""","11:40","16.0","4.4","11.3","3.958","0.121","7.1","34.8"
"3301A20","전주","2019/02/14","1회차","127°5'59.1""","35°53'46.7""","11:00","14.2","5.6","6.2","3.274","0.167","4.1","8.1"
"3301A40","전주천7","2019/02/14","1회차","127°5'26.1""","35°52'59.1""","11:50","8.7","4.4","14.6","15.810","0.133","10.1","7.0"
"3302A35","정읍천4","2019/02/14","1회차","126°51'49.2""","35°40'45.67""","11:30","13.0","3.2","9.2","7.070","0.100","6.5","12.5"
"3301A60","탑천","2019/02/14","1회차","126°51'23.7""","35°55'30.3""","12:30","14.0","2.1","6.6","5.462","0.104","4.4","12.7"
"3301A55","김제","2019/02/14","2회차","126°57'24""","35°54'24.5""","13:00","14.7","5.4","12.5","9.331","0.151","9.1","19.7"
"3302A40","동진강3","2019/02/14","2회차","126°49'2.7""","35°43'2.9""","12:30","14.5","2.2","6.5","5.728","0.076","4.8","12.3"
"3005A27","석천","2019/02/14","2회차","127°54'45.5""","36°16'58.5""","10:42","15.3","0.3","2.8","2.885","0.013","1.5","0.4"
"3004A60","영동천1","2019/02/14","2회차","127°46'28""","36°10'25.9""","11:43","15.1","0.5","1.4","3.254","0.010","1.0","0.6"
"3004A70","영동천2","2019/02/14","2회차","127°43'.84""","36°12'37.44""","13:03","14.9","0.7","3.0","4.100","0.016","1.7","0.6"
"3005A20","초강1","2019/02/14","2회차","127°55'55.8""","36°12'20.1""","11:16","13.9","0.4","2.4","1.844","0.015","0.8","0.3"
"3005A10","추풍령천","2019/02/14","2회차","127°56'14.7""","36°13'13.7""","11:05","15.0","0.6","3.0","2.517","0.030","1.4","2.6"
"3012A30","곰나루","2019/02/15","2회차","127°6'39.64""","36°28'27.75""","09:58","12.7","1.3","6.3","5.847","0.054","3.9","3.3"
"3012A40","공주2","2019/02/15","2회차","126°59'13.8""","36°20'31.3""","10:28","13.3","1.2","5.9","4.921","0.039","3.4","2.4"
"3012A60","부여1","2019/02/15","2회차","126°53'32.8""","36°16'32.6""","10:47","13.4","3.8","7.5","5.025","0.064","3.9","6.7"
"3012A70","부여2","2019/02/15","2회차","126°56'56.1""","36°14'39.1""","11:00","13.0","1.6","6.3","5.032","0.038","3.6","3.7"
"3012A80","성동","2019/02/15","2회차","127°0'12.73""","36°10'22.52""","11:55","13.2","1.6","6.0","4.877","0.047","3.5","4.2"
"3014A30","양화","2019/02/15","2회차","126°52'24.13""","36°6'27.13""","11:27","13.2","1.6","6.3","4.919","0.043","3.3","4.6"
"3011A90","월하천","2019/02/18","1회차","127°17'17.5""","36°34'14.4""","10:21","13.4","1.9","3.5","2.972","0.071","1.6","1.2"
"3101A70","남원천","2019/02/18","2회차","126°46'35.94""","36°51'31.43""","13:20","13.5","2.2","6.4","7.013","0.216","4.3","5.9"
"3008A52","대청","2019/02/18","2회차","127°28'30.32""","36°28'33.27""","10:30","11.6","0.5","4.7","2.539","0.018","2.6","1.0"
"3011A53","무심천1","2019/02/18","2회차","127°30'6.27""","36°35'6.1""","10:00","12.6","1.0","3.2","3.109","0.102","1.9","3.4"
"3011A65","무심천3","2019/02/18","2회차","127°27'16.1""","36°40'30.8""","11:10","13.2","2.4","3.9","3.364","0.107","3.1","3.4"
"3011A15","미호강2","2019/02/18","2회차","127°27'41.89""","36°56'10.41""","10:50","13.8","2.5","6.2","7.445","0.192","4.3","4.4"
"3011A40","미호강5","2019/02/18","2회차","127°30'34.8""","36°46'19.7""","14:20","15.1","1.7","5.2","4.977","0.053","3.2","3.1"
"3011A84","미호강9","2019/02/18","2회차","127°18'59.57""","36°34'55.88""","12:00","12.0","3.8","8.0","8.465","0.112","5.8","7.9"
"3010A30","백천","2019/02/18","2회차","127°21'41.41""","36°31'33.81""","12:10","15.9","0.9","2.7","3.109","0.066","1.9","9.6"
"3011A78","병천천1","2019/02/18","2회차","127°19'33.72""","36°43'27.09""","10:20","11.2","2.1","5.3","5.421","0.195","3.8","3.6"
"3011A43","보강천1","2019/02/18","2회차","127°34'49.96""","36°47'12.95""","12:30","13.3","0.8","2.7","3.567","0.105","2.0","2.2"
"3011A68","석남천","2019/02/18","2회차","127°23'17.65""","36°39'34.28""","12:00","9.9","4.1","6.5","17.466","0.092","5.3","14.8"
"3011A48","성암천","2019/02/18","2회차","127°27'39.63""","36°44'42.04""","13:20","12.6","1.9","4.2","3.203","0.084","2.7","4.5"
"3010A15","세종1","2019/02/18","2회차","127°23'23.41""","36°29'44.91""","14:30","13.3","2.3","6.8","4.964","0.077","4.2","4.1"
"3011A79","용두천","2019/02/18","2회차","127°23'50.27""","36°45'28.08""","14:00","14.0","1.5","4.7","4.545","0.114","2.8","4.3"
"3008A55","용호천","2019/02/18","2회차","127°27'8.04""","36°26'53.6""","10:00","15.7","0.3","2.1","1.976","0.054","1.2","1.2"
"3009A30","유등천1","2019/02/18","2회차","127°22'20.25""","36°14'58.74""","09:50","15.3","0.6","1.9","3.705","0.028","1.1","2.3"
"3011A87","조천2","2019/02/18","2회차","127°17'58.66""","36°35'8.48""","11:20","12.8","1.4","4.2","6.043","0.081","3.0","4.4"
"3101A52","천안천3","2019/02/18","2회차","127°5'23""","36°46'30""","14:30","7.6","23.3","21.0","14.254","0.653","16.0","22.0"
"3011A17","한천","2019/02/18","2회차","127°30'18.88""","36°54'42.61""","11:30","14.0","1.1","3.8","6.416","0.137","2.3","3.1"
"3009A80","갑천7","2019/02/18","3회차","127°23'59.87""","36°27'13.72""","14:00","12.3","4.7","9.6","8.651","0.102","7.0","5.8"
"3012A20","공주1","2019/02/18","3회차","127°7'27.58""","36°27'59.19""","11:40","13.8","1.7","7.0","5.651","0.078","4.5","4.1"
"3012A32","금강","2019/02/18","3회차","127°6'.1""","36°27'52.7""","10:40","12.2","1.6","7.1","5.461","0.080","4.4","4.9"
"3008A40","대청댐","2019/02/18","3회차","127°28'35.5""","36°22'16.2""","13:55","11.4","0.5","4.0","1.603","0.017","2.7","1.2"
"3011A97","미호강10","2019/02/18","3회차","127°19'8.29""","36°31'29.17""","12:50","11.5","4.9","8.0","7.630","0.086","5.5","6.2"
"3010A20","부강","2019/02/18","3회차","127°21'49.14""","36°30'59.78""","11:30","13.2","2.2","6.9","4.608","0.081","4.5","3.9"
"3012A42","부여","2019/02/18","3회차","126°56'39.9""","36°19'19.5""","10:30","13.1","1.7","6.5","5.918","0.066","4.2","3.2"
"3014A10","강경","2019/02/19","2회차","127°0'23.9""","36°9'15.3""","11:50","14.1","2.6","7.3","5.022","0.056","4.8","8.8"
"3014A50","금강갑문","2019/02/19","2회차","126°45'10.9""","36°0'52.4""","14:00","14.9","4.5","9.2","5.005","0.062","6.2","14.0"
"3012A65","금천","2019/02/19","2회차","126°53'7.52""","36°14'53.49""","13:50","11.7","2.3","5.6","3.068","0.182","3.2","43.1"
"3014A45","길산천2","2019/02/19","2회차","126°44'23.17""","36°2'41.9""","15:00","13.5","1.8","6.8","2.471","0.101","4.2","14.0"
"3012A17","대교천2","2019/02/19","2회차","127°14'17.58""","36°28'26.45""","12:00","13.3","1.7","4.6","3.183","0.080","2.7","3.7"
"3012A37","목면","2019/02/19","2회차","127°0'31.9""","36°23'3.6""","11:30","14.7","1.9","6.7","5.869","0.043","3.9","3.2"
"3014A15","산북천","2019/02/19","2회차","126°56'32.99""","36°6'28.06""","13:00","12.3","7.2","12.1","13.524","0.768","7.6","32.6"
"3012A73","석성천1","2019/02/19","2회차","127°4'2.08""","36°15'40.69""","11:00","12.5","3.7","4.4","3.708","0.229","4.3","28.5"
"3012A77","석성천3","2019/02/19","2회차","126°59'47.88""","36°12'13.96""","10:00","14.1","2.6","6.4","4.451","0.167","3.4","14.2"
"3012A19","세종2","2019/02/19","2회차","127°11'46""","36°26'29.98""","10:30","12.7","1.5","7.2","4.364","0.069","4.8","2.9"
"3012A08","용수천1","2019/02/19","2회차","127°16'30.81""","36°25'40.22""","09:40","12.0","0.8","2.7","2.029","0.032","1.6","3.6"
"3012A10","용수천2","2019/02/19","2회차","127°16'25.68""","36°27'31.68""","10:20","12.1","0.7","3.4","2.161","0.017","1.7","6.3"
"3012A53","정동","2019/02/19","2회차","126°55'23.9""","36°18'11.6""","12:30","15.9","2.3","6.4","5.100","0.042","4.1","3.5"
"3012A52","지천2","2019/02/19","2회차","126°54'48.92""","36°19'18.79""","13:00","12.8","1.5","5.0","3.319","0.070","2.8","11.5"
"3101A60","곡교천2","2019/02/19","3회차","126°56'2.2""","36°49'17.9""","12:00","10.5","6.0","11.5","8.617","0.501","7.7","6.9"
"3013A50","논산천4","2019/02/19","3회차","127°0'38.2""","36°9'57.3""","10:50","13.4","5.6","6.2","4.937","0.366","3.9","8.3"
"3012A05","연기","2019/02/19","3회차","127°16'15.4""","36°28'40.7""","10:00","13.3","2.8","7.7","6.111","0.073","4.9","6.0"
"3011A05","미호강1","2019/02/20","1회차","127°30'1.94""","36°58'50.02""","10:25","11.4","9.0","7.4","7.458","0.244","5.2","6.7"
"3011A20","미호강3","2019/02/20","1회차","127°30'12.6""","36°50'44.1""","10:55","13.0","7.2","8.7","5.977","0.146","6.0","10.6"
"3011A32","미호강4","2019/02/20","1회차","127°29'36""","36°49'33.4""","10:47","12.8","8.0","8.4","5.254","0.121","5.8","10.9"
"3011A50","미호강6","2019/02/20","1회차","127°28'32.3""","36°42'50.4""","11:20","12.5","4.0","5.8","3.725","0.062","3.2","7.3"
"3011A70","미호강7","2019/02/20","1회차","127°22'58.9""","36°39'30.1""","12:20","12.0","5.1","6.6","5.011","0.085","3.8","9.0"
"3011A82","미호강8","2019/02/20","1회차","127°21'2.58""","36°37'22.73""","12:35","11.9","5.0","6.7","6.272","0.075","4.2","10.0"
"3302A52","고부천3","2019/02/20","2회차","126°46'46.16""","35°44'27.67""","11:00","13.2","4.3","10.6","4.611","0.140","7.8","22.5"
"3013A17","노성천1","2019/02/20","2회차","127°8'21.07""","36°18'35.24""","11:20","13.7","0.5","3.6","3.464","0.051","2.0","1.0"
"3013A05","논산천1","2019/02/20","2회차","127°15'31.02""","36°7'11.05""","13:20","13.4","0.3","1.7","2.076","0.015","1.1","0.7"
"3013A15","연산천","2019/02/20","2회차","127°13'38.95""","36°14'44.46""","10:30","12.1","0.7","3.6","3.491","0.043","2.3","5.7"
"3302A65","원평천3","2019/02/20","2회차","126°47'47.6""","35°46'50.1""","11:50","13.2","3.7","9.3","3.176","0.189","6.2","47.0"
"3301A20","전주","2019/02/20","2회차","127°5'59.1""","35°53'46.7""","11:10","12.3","3.1","6.7","3.009","0.233","3.9","7.0"
"3301A40","전주천7","2019/02/20","2회차","127°5'26.1""","35°52'59.1""","12:10","7.8","8.6","15.7","9.577","0.178","11.5","7.7"
"3302A35","정읍천4","2019/02/20","2회차","126°51'49.2""","35°40'45.67""","11:40","12.5","5.3","9.2","5.394","0.103","6.7","23.7"
"3301A60","탑천","2019/02/20","2회차","126°51'23.7""","35°55'30.3""","12:40","12.1","5.2","9.0","7.816","0.216","6.2","26.0"
"3012A30","곰나루","2019/02/20","3회차","127°6'39.64""","36°28'27.75""","09:55","13.2","2.7","6.3","5.239","0.050","3.8","4.0"
"3012A40","공주2","2019/02/20","3회차","126°59'13.8""","36°20'31.3""","10:20","13.7","2.4","6.3","4.874","0.034","3.8","2.5"
"3301A55","김제","2019/02/20","3회차","126°57'24""","35°54'24.5""","13:00","11.5","5.7","12.0","7.900","0.130","8.9","25.9"
"3302A40","동진강3","2019/02/20","3회차","126°49'2.7""","35°43'2.9""","13:00","12.6","4.4","8.5","4.662","0.151","5.8","26.7"
"3012A60","부여1","2019/02/20","3회차","126°53'32.8""","36°16'32.6""","10:40","14.1","2.8","6.3","4.707","0.029","4.1","4.3"
"3012A70","부여2","2019/02/20","3회차","126°56'56.1""","36°14'39.1""","10:55","15.9","4.3","7.6","4.089","0.044","4.0","8.9"
"3012A80","성동","2019/02/20","3회차","127°0'12.73""","36°10'22.52""","11:54","13.7","3.5","6.8","4.590","0.047","3.9","6.3"
"3014A30","양화","2019/02/20","3회차","126°52'24.13""","36°6'27.13""","11:25","14.3","2.9","6.5","4.568","0.042","4.2","5.0"
"3302A70","신평천","2019/02/21","1회차","126°48'19.2""","35°48'3""","10:27","14.5","3.4","12.0","4.923","0.112","6.7","19.6"
"3302A60","원평천2","2019/02/21","1회차","126°48'40.3""","35°46'3.2""","10:34","13.1","3.0","10.1","4.142","0.104","5.6","40.8"
"3001A10","가막","2019/02/21","2회차","127°31'4.1""","35°48'7.6""","10:30","13.6","0.8","4.3","3.615","0.035","2.2","2.8"
"3001A05","구량천","2019/02/21","2회차","127°36'53.72""","35°52'.65""","11:30","13.4","0.4","2.7","3.034","0.023","1.6","1.7"
"3005A25","금상천","2019/02/21","2회차","127°51'28.26""","36°15'20.36""","11:00","17.2","0.3","2.5","2.000","0.015","1.5","0.7"
"3003A30","무주남대천3","2019/02/21","2회차","127°37'12.64""","36°0'9.1""","10:00","14.2","0.5","2.3","3.246","0.016","1.3","0.6"
"3007A40","보청천3","2019/02/21","2회차","127°49'4.7""","36°22'36.72""","12:00","15.4","0.6","3.9","2.618","0.037","1.8","1.9"
"3004A05","부리","2019/02/21","2회차","127°35'36.86""","36°2'56.1""","11:00","13.2","0.5","3.7","2.005","0.009","1.9","0.9"
"3008A02","상곡천","2019/02/21","2회차","127°34'3.84""","36°13'11.72""","13:30","13.8","0.3","1.7","1.994","0.012","0.9","0.5"
"3002A40","용담","2019/02/21","2회차","127°32'7.38""","35°58'14.91""","11:50","12.4","0.4","4.0","1.516","0.005","2.2","0.5"
"3012A35","유구천","2019/02/21","2회차","127°3'4.34""","36°28'5.61""","12:30","13.7","0.9","2.9","2.807","0.027","1.2","0.9"
"3006A05","이원","2019/02/21","2회차","127°40'10.1""","36°14'25""","11:00","13.6","0.7","4.0","2.234","0.008","2.1","1.8"
"3012A25","정안천","2019/02/21","2회차","127°7'32.07""","36°28'17.16""","12:00","13.8","1.7","4.2","3.981","0.060","2.0","8.5"
"3001A30","정자천","2019/02/21","2회차","127°26'24.81""","35°51'22.74""","10:40","13.5","0.3","2.2","2.499","0.017","1.3","3.8"
