"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Aruba","ABW","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.505922165820643","0.48582995951417","0.429978118161926","0.407916806440792","0.383268482490272","0.0186075360521011","0.0186174866510853","0.0180539339920836","0.0180105822419485","0.0175662581169615","0.0173277773977134","0.0175077037289373","0.0178385963799542","0.0169973987102413","0.0199068534264945","0.0204920878910203","0.0203949029261921","0.0214687486582032","0.0178174595128952","0.0148129732019303","0.0125197884306596","0.0186117680674113","0.0239185699152083","0.0222530297372096","0.0275726826443453","","","","",
"Africa Eastern and Southern","AFE","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","14.8049683211063","14.3400930895411","12.8525568834747","14.0646909154914","16.5218988932799","16.8469696154203","16.5856770444074","17.5076732367189","17.6335622895671","17.7403436722304","19.1158791578016","12.49905713511","12.7021184727695","12.1880816229081","11.8793425984352","12.37586303932","12.946441524974","13.1863543481446","12.2352295265993","12.5000487825929","12.5003229221391","12.7558951908514","10.9891662890435","9.83771023390543","9.76127154977168","10.0007472522079","10.9449730224384","12.1914821597464","12.5078465454583","10.9061336489445","10.113028868495","10.8429544978002","11.1671026313285","11.9583313910379","12.8507497891744","12.9948218086932","12.6433746935944","11.9135672069634","12.6324857153543","14.6433403452983","13.4028334146282","13.8918335081339","14.6674923475242",
"Afghanistan","AFG","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.6278918638443","37.4188554431481","29.7210671376957","31.114854912062","28.6359685844686","30.1050113574013","24.8922700059742","29.2975010547259","26.2100685374552","23.7436639877543","24.390873626371","22.8106627361766","22.1370413719574","20.6343227166798","25.7403140364582","26.4201990834448","22.0428967527575","25.7739707394105","29.9755825210461","33.5976188725451","33.7014323213923","",
"Africa Western and Central","AFW","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","15.4569702196584","16.3463924252552","17.166099007295","18.559615469124","18.100422233088","22.5294230128623","24.5724983288005","26.1468776504838","25.3843327058917","24.2588977870057","24.2696327618368","24.1505694267432","24.0692322694485","25.1403266232212","25.5589256387362","25.5713400074891","26.4020596887422","27.0518591512928","23.7020390444223","20.811076376804","22.8593489623271","29.7520704993947","27.6174947903189","23.90832711179","23.2973278650557","22.4130644152686","22.1945730040428","22.7367249319369","23.7642271429367","22.1854329125064","20.6038418740665","20.4479305766782","19.602859667236","19.2236894445279","20.2420947680353","20.5270826042297","20.38387341465","20.4642353626437","20.6376804210624","22.3405134301551","21.5677484059728","21.8663019300958","21.3026911273872",
"Angola","AGO","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.65321372200356","7.02686916586973","9.00201794169947","12.9111824086392","6.29025682837342","5.66468956353548","8.15637702246655","5.8395499748266","6.19838450193387","6.25087790478717","5.06040294790886","5.19128018876127","5.24227833734658","4.80533933843347","6.62119676383424","6.18029349810839","5.84568087986773","6.06962999112471","6.50749231982044","7.5470567791822","9.12253437222206","9.83116886032956","10.0169959653141","8.60774180183334","7.88262506936516","9.94654357144815","11.4863453766476","13.7377884974543","14.9200401532148",
"Albania","ALB","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.410863772173","31.5434438797069","28.7856504386147","25.9187455195517","24.5154120419235","22.7161641958722","22.0251140879353","21.9782570845961","20.537486307981","18.8453087247237","17.7083536239523","17.1536195739533","16.8370538440754","16.7943836018798","17.9558663972347","18.2267896025292","18.7668018946422","19.5651578123229","19.9901813581977","19.7802144171366","19.8499944651163","19.0221266422351","18.4294953023634","18.3893323354028","19.2252227057273","18.3581252459328","18.6228214469268","18.2669838626379",
"Andorra","AND","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.517055747893417","0.441953155279431","0.385887245890569","0.419117893036526","0.414741997881256","0.380576808035011","0.353522338328863","0.368796683946436","0.406917963904405","0.418928933319218","0.466508601972863","0.490560827241276","0.601164453935572","0.585558984254785","0.537623493009676","0.513420109683398","0.521999648433619","0.559538512516191","0.546367882815281","0.522633248415779","0.559442769715814","0.533617929562433","0.489050867520169","0.484408992023205",
"Arab World","ARB","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","15.615133609191","15.015773591446","15.5225189534344","14.7519248286205","14.6109741862385","12.4612086764103","7.75201183264014","7.98363558794607","7.39133646609747","7.00362587727122","7.35246410734013","5.64641261166297","4.78464235632828","5.18245323548786","6.08434957810878","6.80503414942593","7.45321072311498","8.05435702904796","9.43109265754998","9.66494242836664","10.5904235014537","11.2296181923559","10.5162466373919","12.2607121422093","8.89567082106704","9.04512770099722","9.99350663467644","9.27616397631178","8.98542035088017","8.49814940401229","9.38647073049002","8.44277436568831","7.37021373188298","7.8296557121806","7.85143499006991","7.48381241779693","6.6417160780106","5.84782096286255","5.6202844618185","5.62621001413702","5.10633306412667","6.17181573820124","5.70761899415026","5.14866190734037","4.67623297664883","4.7991556413504","5.01848542452667","5.67378183000856","5.48135296399882","5.03126674775123","4.69545002547842","4.88714915949799","5.6227154074241","4.92690789101396","4.21773370467872","4.65220854825618",
"United Arab Emirates","ARE","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","0.54018829420541","0.545088280601968","0.485156877691025","0.629067480796603","0.54722317809093","0.490602457342951","0.548306764658785","0.640366457885388","0.730600581680254","0.842471510389179","0.925826534993559","1.18452414390845","1.14322934213777","1.19773519163763","1.19302579195627","1.0584284754869","1.29776800811633","1.37862107758448","1.48090107737512","1.83042501688033","1.78706830470903","1.79243187203791","2.00402186456958","2.18089049130306","2.33324519711343","2.26265009303746","2.23820016235649","2.20332258864369","1.92768393253654","1.66536190905993","1.39540987408529","1.09424400194674","0.976671167666283","0.82730546409323","1.03688688860825","0.735025772222781","0.65142159370015","0.627943991804764","0.633172496321641","0.628716003480972","0.723671590492829","0.750862915175131","0.761757604094752","0.711464002250805","0.746712202794498","0.963890714422504","0.943418357564354","0.823739507605187","",
"Argentina","ARG","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","12.9041629886915","10.2787574725073","9.98038631665412","9.72127698537181","9.18580964838541","9.6375609641048","10.8658823843399","10.984869871837","11.9525224881086","10.2308377488651","6.5839104917193","8.15217071197931","8.0871421139688","7.5044274778029","7.79627735939132","6.35350500487903","6.47552296063439","9.59615604621897","8.65832496118367","8.3459768371011","7.63430725730443","7.80040264019792","8.09435846444628","8.97786821775225","9.61606509643166","8.12367620787488","6.71649176009431","5.99078709147934","5.13682648211779","5.08266800031075","5.351464616273","5.61086611323361","5.22197210944516","5.25272256987622","4.45782610229152","4.67991094417297","4.56858960891786","10.2066467144411","10.328166939117","8.36248661002826","7.93875427420938","6.93557229126392","7.45235394606923","7.3189545972436","5.2736234689014","7.13216745078964","6.99873377022519","5.7817442068501","6.05291843670451","6.71270351428559","5.1566859021408","6.26456582010254","5.23162237725058","4.53787889681146","5.3185559967348","6.35703367575527","7.30630885522762","6.63989827840203","6.05950876262449",
