"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Aruba","ABW","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136.240167886027","149.398773972464","147.898604202721","144.085548731909","138.708268888858","148.561845284319","162.270112763148","166.214915650542","175.532793928575","139.370941828482","153.562377181698","122.426475613189","102.019637324219","96.8713636519289","78.7944326134347","87.0354816936392","71.8685530816117","69.5371890937787","66.3952604897627","60.1706254328203","59.7493192576919","52.9970094219962","53.479158134434","44.9831373939124","51.7687101564688","54.1965439101919","58.3915081183791","57.7273634582962","56.6126813467352","60.2769816925409","61.2865194651037","57.6258390838075","56.6592469331019","52.7571367467435","62.1682374899992","",
"Afghanistan","AFG","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.60363357492882","0.500545382222191","2.03523498347119","1.26581811096506","1.58277362098829","1.45293353564213","2.31218836672432","4.12501296057459","4.86904294176967","5.79905881440043","5.28515663676075","4.9409155902724","4.4633951754096","","","",
"Africa Western and Central","AFW","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","","","","","","","","","","","69.7151848447602","51.9922536827153","61.833249997889","64.1569607117093","11.1160710560308","11.0022204665641","10.6409225128161","61.7829046085751","132.238879090269","49.3321529524631","39.9274921613782","105.458235046323","126.223575962319","278.654079657403","270.645990969468","232.037431599667","263.052112215932","193.576375527307","225.356083457104","114.141476603397","89.2877736526268","85.7252779905151","280.628959526323","314.83297930735","262.303715047583","284.92146781673","151.932469553857","110.610525978821","137.599709681745","169.437871568602","52.9774002215091","54.7347436332907","73.0827678424311","78.2084211900809","47.491548565181","31.1433139295795","22.7200536686383","19.8672178310663","15.6527783262664","15.1585918668528","25.9239439387946","28.7167572038001","30.0591612091749","32.4562724188041","31.4330397708012","31.6561930351972","27.7246444231363","41.4390899530517","33.8724067041261","49.4418074792644","46.4079646650009","41.1779516460167","57.294558488256","",
"Angola","AGO","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","857.426016814028","210.282093273781","322.711482173801","832.097073343004","322.647420662128","110.407451740902","198.274600748869","321.538650227079","169.417610591825","86.716021277356","72.4478563279862","26.1684186782789","20.2728072329081","13.3783778635783","18.9735413274089","23.211300796592","22.4176056747965","27.9064727513329","36.0037508962391","28.3364150121734","25.4324953051812","18.603727392738","21.2435808832674","18.3754490089212","15.814696290216","38.8227389321843","32.0658523734042","30.7043438639971","",
"Albania","ALB","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","346.757132997989","259.997958775359","23.4967416176705","9.7685040531541","13.9543870100877","8.35222633361744","5.55114862034797","5.6731329668996","3.97347591816303","3.35222879829129","14.3922629351933","0.0884061270020615","10.7695781327972","21.3191998154122","23.6208019479122","48.6360211019078","28.7275447289278","29.2509803194527","44.1769359959895","56.537350710086","57.1722322367028","65.58617116773","50.5425173591756","52.976042727469","52.715978806866","48.8999009854313","16.1336525933974","13.9055076602195","16.9865935840602","19.3295174999171","",
"Andorra","AND","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","","","","","","","","","","","93.7240924937401","225.753271291545","130.142426171835","49.7102684647589","44.4014135577662","100.091397226393","51.4290150764939","70.8647463496458","57.7753859808006","59.441763007603","111.688420519803","258.105267254282","366.810490421625","313.823382220787","413.750820223437","143.140885168003","99.6039874931724","94.6176840152382","110.866431618905","264.998316462704","167.796984878144","181.517238037926","141.314299050237","55.8260561945794","44.8090349152448","133.639251244303","119.161401673162","142.646948249886","124.542832608766","111.631982910515","112.616043631839","137.431550112671","141.385412702771","158.125464490032","135.042097493229","124.780594704544","88.221264407819","41.6056296870482","41.9086809815019","40.1729491472597","31.4380041197867","55.6471331514044","58.4220278829561","120.166697897717","107.896410267679","232.887650249561","106.773917068243","100.347658352216","102.338729806936","149.320814442269","108.128980693187","110.8950191478","109.58738174866","",
